left_out_perturbation_id	alpha_source_only	support_threshold	active_fraction	transition_gap_vs_full	recall_gap_vs_full	delta_cosine_gap_vs_full
3	0.1	0.9566618557676194	0.0	0.0	0.0	0.0
3	0.1	0.9566628557676194	0.0	0.0	0.0	0.0
3	0.15	0.4933503502876452	1.0	0.0002458612057632814	0.0	0.0077778609250529485
3	0.15	0.706549260900512	0.8888888888888888	-0.00021926096612778778	0.0	0.0006719975014241042
3	0.15	0.7653276194698803	0.6666666666666666	-0.0007407565462204599	0.0	-0.002597243238186775
3	0.15	0.7931358005091581	0.5555555555555556	-0.0007761121141547089	0.0	-0.002830647157941013
3	0.15	0.8095962997559084	0.4444444444444444	-0.000743696526359007	0.0	-0.0027592915986737188
3	0.15	0.8246484669806763	0.4444444444444444	-0.000743696526359007	0.0	-0.0027592915986737188
3	0.15	0.851848739058562	0.4444444444444444	-0.000743696526359007	0.0	-0.0027592915986737188
3	0.15	0.8610325423104322	0.4444444444444444	-0.000743696526359007	0.0	-0.0027592915986737188
3	0.15	0.8862745398781099	0.3333333333333333	-0.000710612474183768	0.0	-0.002507750350279059
3	0.15	0.9009006851442267	0.2222222222222222	-0.0006834661375418258	0.0	-0.0023744089518545897
3	0.15	0.9109358336891847	0.1111111111111111	-0.00013458899451349732	0.0	-0.0008281594510987089
3	0.15	0.9331897071205175	0.0	0.0	0.0	0.0
3	0.15	0.9566618557676194	0.0	0.0	0.0	0.0
3	0.15	0.9566628557676194	0.0	0.0	0.0	0.0
3	0.2	0.4933503502876452	1.0	0.0002450090723060336	0.0	0.00973518063470935
3	0.2	0.706549260900512	0.8888888888888888	-0.00037079602202835793	0.0	0.00032916302478802617
3	0.2	0.7653276194698803	0.6666666666666666	-0.001057611355115111	0.0	-0.003896385948373049
3	0.2	0.7931358005091581	0.5555555555555556	-0.001102191345693261	0.0	-0.004178160608851789
3	0.2	0.8095962997559084	0.4444444444444444	-0.001046137958006281	0.0	-0.003969654413693013
3	0.2	0.8246484669806763	0.4444444444444444	-0.001046137958006281	0.0	-0.003969654413693013
